match_id,player_name,x,y,is_goal,xg_predicted
128,Yankuba Minteh,73.7,36.2,0,0.24869288078368293
128,Dan Ndoye,85.2,47.2,0,0.5697118265051585
128,Ibrahim Sangaré,72.2,28.9,0,0.1319924173048604
128,Danny Welbeck,80.3,53.1,0,0.5659666097310613
128,Maxim De Cuyper,88.7,46.0,1,0.5408818251841209
128,Yasin Ayari,79.4,45.0,0,0.5008791987153217
128,Omari Hutchinson,80.3,36.0,0,0.2743595516396325
128,Elliot Anderson,86.6,34.7,0,0.3179434152435589
128,Morgan Gibbs-White,90.2,37.4,0,0.4171477895287733
128,Morgan Gibbs-White,86.1,41.5,0,0.4255416685745382
128,Diego Gómez,92.3,47.6,0,0.5894595260196694
128,Ferdi Kadioglu,85.8,57.1,0,0.4540406373313895
128,Igor Jesus,89.2,35.1,0,0.3677338964786946
128,Nicolò Savona,91.5,37.2,0,0.4438336340875659
128,Igor Jesus,90.1,49.7,0,0.6375755045677917
128,Nikola Milenkovic,70.6,46.7,0,0.5811297137860353
128,Nicolò Savona,95.9,28.5,0,0.4874892161660115
128,Callum Hudson-Odoi,76.3,76.1,0,0.10600069495029235
128,Nikola Milenkovic,87.7,58.3,0,0.4440357559620597
128,Stefanos Tzimas,84.8,46.8,1,0.5573871035069012
129,Alexander Isak,82.5,67.7,0,0.23588373221026585
129,Mateus Fernandes,71.5,55.1,0,0.5080240823138823
129,Virgil van Dijk,90.6,53.7,0,0.5564633782665638
129,Callum Wilson,92.1,68.9,0,0.3909151865794181
129,Alexander Isak,96.0,50.7,0,0.6251491760854642
129,Alexis Mac Allister,70.8,56.3,0,0.46385070496827524
129,Jarrod Bowen,81.1,29.8,0,0.19246359023783793
129,Florian Wirtz,87.8,60.9,0,0.4003982632797882
129,Cody Gakpo,75.9,69.3,0,0.1684735243026137
129,Jarrod Bowen,89.6,29.1,0,0.30672758189341215
129,Lucas Paquetá,72.5,28.6,0,0.12988259108839673
129,Alexander Isak,88.3,58.3,1,0.4504696487746469
129,Hugo Ekitiké,80.0,63.8,0,0.2760494373754075
129,Jarrod Bowen,85.0,46.0,0,0.5330636079972582
129,Niclas Füllkrug,91.2,53.2,0,0.5694272815581505
129,Cody Gakpo,89.4,47.2,1,0.5715538407759895
130,Bukayo Saka,90.5,34.2,0,0.38474232223547544
130,Pedro Neto,92.4,37.8,0,0.47340753541293945
130,Estêvão,89.3,44.2,0,0.5065254771284015
130,Estêvão,78.0,30.3,0,0.1753395487309178
130,Enzo Fernández,79.1,45.2,0,0.5078850989673274
130,Gabriel Martinelli,81.1,53.4,0,0.5541516553272665
130,Reece James,80.0,28.2,0,0.16634546576077022
130,João Pedro,97.1,58.6,0,0.6583020121313174
130,Trevoh Chalobah,97.6,60.3,1,0.6656114035930486
130,Bukayo Saka,81.9,27.2,0,0.17285552047697672
130,Mikel Merino,95.8,51.0,1,0.6242886929125294
130,Pedro Neto,92.4,47.0,0,0.5805645613419432
130,Wesley Fofana,87.4,50.6,0,0.6360421589713013
130,Liam Delap,75.8,55.0,0,0.5044140043437025
130,Bukayo Saka,89.9,28.2,0,0.30386583713666776
130,Pedro Neto,79.3,26.3,0,0.14321113498687235
130,Mikel Merino,84.4,48.8,0,0.6239557223452398
130,Jurriën Timber,96.3,49.0,0,0.6285519431540673
130,Mikel Merino,92.2,54.1,0,0.5629103732623146
131,Jack Grealish,75.3,42.5,0,0.4185170262709858
131,Thierno Barry,91.4,33.2,0,0.3953671959082912
131,Jake O'Brien,87.9,59.6,0,0.42312539768763113
131,Tim Iroegbunam,79.3,53.0,0,0.5714674397236287
131,Antoine Semenyo,90.2,39.4,0,0.4432868406556534
131,Thierno Barry,98.2,53.2,0,0.717236603282213
131,James Garner,79.9,32.1,0,0.21102570006459423
131,Charly Alcaraz,92.2,27.4,0,0.35367091026892583
131,Thierno Barry,91.7,52.8,0,0.5794479343625907
131,Charly Alcaraz,85.0,46.8,0,0.5573221679880349
131,Antoine Semenyo,87.0,59.1,0,0.42193958793732766
131,Veljko Milosavljevic,93.0,55.8,0,0.5547648004733597
131,Thierno Barry,91.5,43.6,0,0.5223945649913353
131,Charly Alcaraz,92.4,48.5,0,0.6058345805085086
131,Jack Grealish,80.4,62.3,1,0.307289473937615
131,Iliman Ndiaye,84.4,52.8,0,0.5703899857168593
131,Álex Jiménez,88.4,38.7,0,0.4028818099177901
131,Antoine Semenyo,83.7,35.6,0,0.2955137909583864
132,Jérémy Doku,77.2,54.6,0,0.5169623324665269
132,Erling Haaland,87.1,53.8,0,0.5414208675101544
132,Erling Haaland,88.6,52.3,1,0.5835501803627667
132,Emile Smith Rowe,90.3,63.4,0,0.40920234764737434
132,Erling Haaland,90.8,54.6,0,0.5414560746115933
132,Emile Smith Rowe,84.9,49.9,0,0.6607056724539391
132,Jérémy Doku,92.4,58.5,0,0.5139311743755398
132,Erling Haaland,92.7,53.0,0,0.5829264774736281
132,Tijjani Reijnders,85.9,49.4,1,0.6403380787755071
132,Phil Foden,79.9,41.7,1,0.4000428944712873
132,Emile Smith Rowe,89.5,42.3,1,0.47509561927007377
132,Phil Foden,95.1,40.5,1,0.5793489348117854
132,Raúl Jiménez,86.1,44.8,0,0.5019135451432236
132,Emile Smith Rowe,79.7,50.7,0,0.6555914788323667
132,Jérémy Doku,88.0,68.5,0,0.3011183207993211
132,Sander Berge,12.6,35.6,1,0.28771618847508307
132,Alex Iwobi,76.7,49.0,1,0.6535600155155918
132,Samuel Chukwueze,81.2,67.6,0,0.22535327797259197
132,Erling Haaland,94.9,47.0,0,0.6099023621931975
132,Samuel Chukwueze,86.0,42.5,1,0.44621837362300576
132,Samuel Chukwueze,86.0,62.7,1,0.3482087845593134
132,Samuel Chukwueze,88.7,32.3,0,0.3237507030324978
132,Josh King,96.5,57.9,0,0.6397117862047239
132,Ryan Sessegnon,94.5,65.8,0,0.49907174183097636
133,Lewis Hall,80.9,52.3,0,0.5934567137305018
133,Nick Woltemade,89.3,53.8,0,0.5478725469879836
133,Lewis Miley,81.1,52.3,0,0.593014721489595
133,Jacob Murphy,93.0,38.9,0,0.5013061854496894
133,Lewis Miley,85.6,51.1,0,0.6243214602740021
133,Malick Thiaw,95.7,60.5,0,0.5917988058527631
133,Joelinton,96.7,28.6,0,0.5191153201053332
133,Mohammed Kudus,83.9,28.9,0,0.21113852189790303
133,Lucas Bergvall,92.3,47.8,0,0.5928642205267282
133,Mohammed Kudus,89.6,31.1,0,0.3286598759680496
133,Lucas Bergvall,89.6,43.4,0,0.4948654100810872
133,Harvey Barnes,76.4,52.5,0,0.5969728333174972
133,Harvey Barnes,93.3,66.2,0,0.4558981750132011
133,Nick Woltemade,94.5,50.1,0,0.6294456918677924
133,Jacob Murphy,79.7,43.2,0,0.4430984243154509
133,Lewis Hall,96.2,68.9,0,0.5274444311680618
133,Jacob Murphy,93.0,37.0,0,0.4813006918675264
133,Pedro Porro,80.8,36.4,0,0.2848884104224633
133,Jacob Murphy,89.6,70.3,0,0.3131978065417803
133,Tino Livramento,80.5,50.1,0,0.6752478662719785
133,Bruno Guimarães,85.1,65.0,1,0.3019996876131865
133,Lewis Miley,86.1,41.1,0,0.4173961514916787
133,Cristian Romero,93.1,47.4,1,0.5915122263401698
133,Lewis Hall,80.0,61.5,0,0.3219152189419835
133,Anthony Gordon,88.5,50.0,1,0.6519215812920894
133,Xavi Simons,92.1,60.1,0,0.48926138153540044
133,Cristian Romero,88.1,43.0,1,0.47277457245146903
134,Martin Ødegaard,76.8,53.4,0,0.561858174449927
134,Mikel Merino,93.0,44.5,1,0.5578023556176425
134,Noni Madueke,91.4,33.3,0,0.39649752754140083
134,Ben White,93.7,28.6,0,0.41189180640355866
134,Vitaly Janelt,86.7,47.4,0,0.5750673488180994
134,Dango Ouattara,88.5,33.3,0,0.33185261385939663
134,Kevin Schade,94.4,47.1,0,0.602523895310105
134,Gabriel Martinelli,87.0,41.1,0,0.42570461619999367
134,Declan Rice,96.5,32.9,0,0.5582005939184882
134,Noni Madueke,91.5,42.5,0,0.5079343477841524
134,Mikel Merino,77.8,47.2,0,0.5821333949434119
134,Vitaly Janelt,95.8,32.0,0,0.5221094447823925
134,Riccardo Calafiori,80.8,47.9,0,0.600915210247666
134,Declan Rice,76.7,58.5,0,0.3884608716989902
134,Mikel Merino,95.4,43.5,0,0.6093221390170487
134,Declan Rice,76.6,60.5,0,0.33314331535600705
134,Riccardo Calafiori,85.9,58.1,0,0.43242092300332824
134,Bukayo Saka,92.3,46.2,0,0.5681259131037187
134,Bukayo Saka,86.6,40.9,1,0.4179977067504207
134,Keane Lewis-Potter,88.4,67.3,0,0.3227114079542902
134,Sepp van den Berg,79.3,59.3,0,0.3716041928275653
135,Jan Paul van Hecke,98.3,46.4,0,0.7244228654546753
135,Jan Paul van Hecke,97.6,48.8,1,0.6554250853701108
135,Ollie Watkins,85.6,60.5,0,0.38181841140196554
135,Ezri Konsa,92.0,45.2,0,0.5509780388491269
135,Maxim De Cuyper,77.8,36.8,0,0.27581322439303707
135,Ollie Watkins,89.9,68.3,0,0.34208337023947244
135,Pau Torres,9.5,41.5,1,0.5476259481538701
135,John McGinn,85.3,29.7,0,0.23763703615795154
135,Evann Guessand,95.5,46.9,0,0.6214739466438151
135,Ollie Watkins,95.5,49.2,1,0.6228957852342316
135,Yankuba Minteh,84.3,42.3,0,0.43171562990407886
135,Jack Hinshelwood,87.7,48.3,0,0.601153760401663
135,Ezri Konsa,96.2,47.7,0,0.63522628273825
135,Brajan Gruda,78.0,44.4,0,0.48123541702060785
135,Ollie Watkins,85.0,50.9,1,0.6326729582687589
135,Ian Maatsen,90.5,67.5,0,0.365064493442995
135,Amadou Onana,96.8,43.8,1,0.6591865789833677
135,Yankuba Minteh,85.5,39.3,0,0.3771279336061002
135,Jack Hinshelwood,95.7,60.1,0,0.5950817985908602
135,Amadou Onana,73.2,48.9,0,0.6605433154028998
135,Evann Guessand,95.7,50.5,0,0.6243792839603333
135,Donyell Malen,96.7,53.4,1,0.6554678953904219
135,Jan Paul van Hecke,84.4,46.8,1,0.5575675102731449
135,Jack Hinshelwood,76.8,54.4,0,0.5247974596467023
135,Jack Hinshelwood,90.5,41.3,0,0.4746592243233597
135,Danny Welbeck,85.0,60.3,0,0.38011523550997667
135,Charalampos Kostoulas,85.3,43.6,0,0.46833492431036466
135,Donyell Malen,68.1,12.3,0,0.030808708562073513
135,Charalampos Kostoulas,79.7,59.7,0,0.36268264151289714
135,Danny Welbeck,92.1,49.1,0,0.6180306946967566
135,Danny Welbeck,93.0,53.0,0,0.5855393410273879
136,Jean-Philippe Mateta,88.9,35.4,0,0.3657537862592859
136,Jaidon Anthony,87.0,63.8,0,0.34489935112035847
136,Zian Flemming,88.1,47.2,0,0.569730956402576
136,Daniel Muñoz,95.8,44.2,1,0.6251593629083354
136,Jean-Philippe Mateta,93.1,42.1,0,0.5361857406055962
136,Lyle Foster,86.3,45.2,0,0.5129620452014827
136,Josh Cullen,80.3,49.9,0,0.6759038854137509
136,Lyle Foster,76.4,42.0,0,0.40321394483588135
136,Jacob Bruun Larsen,91.4,67.2,0,0.39085712078006873
136,Lyle Foster,95.0,34.0,0,0.5142794651976584
136,Marcus Edwards,81.7,54.1,0,0.5297985745166698
136,Armando Broja,93.3,50.1,0,0.6330912081444146
136,Lesley Ugochukwu,90.4,67.0,0,0.3684388737401002
136,Jacob Bruun Larsen,87.9,63.7,0,0.36021263014910554
137,Omari Hutchinson,73.7,47.4,0,0.6003607555466351
137,Igor Jesus,89.5,51.7,0,0.599657869230543
137,Elliot Anderson,89.8,69.7,0,0.32419270731397903
137,Dan Ndoye,92.3,50.8,0,0.620058535942012
137,Igor Jesus,89.6,48.9,0,0.61593613630301
137,Jean-Ricner Bellegarde,75.6,66.4,0,0.20809550175085795
137,Igor Jesus,97.5,33.6,0,0.6047316872820954
137,Neco Williams,79.7,61.2,0,0.32710270915129996
137,Jhon Arias,96.1,50.9,0,0.6262879252094616
137,Emmanuel Agbadou,88.9,53.8,0,0.5463077241633182
137,Neco Williams,76.8,61.2,0,0.31626459651323674
137,Omari Hutchinson,94.5,32.3,0,0.47883124770555635
137,Igor Jesus,92.0,48.6,1,0.6073127623820588
137,Tolu Arokodare,87.2,52.1,0,0.5896990865929977
137,Marshall Munetsi,95.9,66.0,0,0.5469368395740603
138,Anton Stach,84.6,51.5,0,0.6132103807799838
138,Ao Tanaka,90.9,29.7,0,0.3437202813971412
138,Dominic Calvert-Lewin,90.5,52.6,0,0.5787804386787083
138,Anton Stach,76.5,41.1,0,0.37652021618874537
138,Jaka Bijol,95.5,58.9,1,0.5974044530950259
138,João Pedro,94.5,31.1,0,0.46583184518699833
138,Pascal Struijk,92.1,52.1,0,0.5938735463477574
138,Ao Tanaka,80.2,52.1,0,0.6023575951849568
138,Estêvão,84.7,33.6,0,0.2773998068359548
138,Tosin Adarabioyo,98.2,59.5,0,0.6961558432395729
138,Jamie Gittens,85.0,54.4,0,0.5213549382797286
138,Estêvão,82.5,62.8,0,0.311899816914963
138,Enzo Fernández,76.6,29.5,0,0.1579561449044038
138,Anton Stach,73.5,41.9,0,0.39899392950497103
138,Liam Delap,85.9,50.5,0,0.6437254832419249
138,Ao Tanaka,74.8,35.2,0,0.23257134125002374
138,Ao Tanaka,78.8,48.7,1,0.6358708927026238
138,Lukas Nmecha,85.3,48.3,0,0.6050358265388633
138,Lukas Nmecha,90.5,49.9,0,0.6421116636630958
138,Dominic Calvert-Lewin,92.6,50.5,0,0.6262017690164005
138,Pedro Neto,97.1,40.5,1,0.6519725137998783
138,Liam Delap,92.0,33.2,0,0.41138342279912676
138,Liam Delap,83.4,63.0,0,0.3158954144314393
138,Cole Palmer,89.2,56.6,0,0.4906944420992498
138,Enzo Fernández,81.2,55.9,0,0.47218807958219183
138,Noah Okafor,95.7,53.0,0,0.6259259616681067
138,Dominic Calvert-Lewin,98.4,50.6,1,0.6563112470393311
138,Gabriel Gudmundsson,94.5,67.5,0,0.4809839137087271
138,Noah Okafor,71.2,89.4,0,0.03254581991437187
138,Marc Guiu,89.6,46.8,0,0.5626033902219667
138,Enzo Fernández,86.4,45.3,0,0.5158734260147073
139,Dominik Szoboszlai,72.2,47.0,0,0.5887065482788494
139,Alexander Isak,86.8,76.7,0,0.19830615473211896
139,Florian Wirtz,92.6,44.2,0,0.5475738636639121
139,Alexander Isak,79.9,47.9,0,0.6030944721433434
139,Omar Alderete,72.3,68.5,0,0.16403727925579695
139,Noah Sadiki,84.3,51.3,0,0.6207640373140157
139,Omar Alderete,88.0,63.6,0,0.36323847435108364
139,Trai Hume,72.8,45.2,0,0.516952177660417
139,Cody Gakpo,80.7,66.1,0,0.2427098482345707
139,Dominik Szoboszlai,73.7,67.5,0,0.18334531328321294
139,Alexander Isak,90.8,28.9,0,0.3325995981115639
139,Alexis Mac Allister,89.3,46.2,0,0.5478725469879836
139,Chemsdine Talbi,77.3,45.9,0,0.5349513581858618
139,Enzo Le Fée,85.6,93.1,0,0.08496907498110857
139,Joe Gomez,91.2,56.8,0,0.5123722093791121
139,Mohamed Salah,88.2,30.4,0,0.29234961885939464
139,Dominik Szoboszlai,73.7,34.0,0,0.20724901873883866
139,Florian Wirtz,79.9,68.5,0,0.2031616688386051
139,Omar Alderete,91.2,64.6,0,0.41552363828822575
139,Chemsdine Talbi,73.8,32.3,1,0.18077937094538193
139,Alexis Mac Allister,68.8,64.4,0,0.22555386300901217
139,Florian Wirtz,86.7,59.0,0,0.4208754503500966
139,Florian Wirtz,88.3,46.2,0,0.544316101829989
139,Nordi Mukiele,11.8,53.2,1,0.7616215236698327
139,Dominik Szoboszlai,89.9,36.8,0,0.40335664536252647
139,Federico Chiesa,84.7,42.5,0,0.4385711125374508
139,Curtis Jones,81.6,35.0,0,0.2669473087243907
139,Virgil van Dijk,92.9,51.5,0,0.6068705505581106
139,Mohamed Salah,90.8,39.3,0,0.45366270521796437
139,Ryan Gravenberch,80.8,50.4,0,0.6632303239576551
139,Ibrahima Konaté,87.8,54.2,0,0.5328742631250114
139,Wilson Isidor,93.2,34.3,0,0.458242663093563
139,Hugo Ekitiké,82.9,55.8,0,0.4774723412935625
140,Mateus Fernandes,81.1,51.3,0,0.6292761424414094
140,Jean-Clair Todibo,86.1,56.0,0,0.48177164777080606
140,Bruno Fernandes,84.3,53.4,0,0.551283916192724
140,Jarrod Bowen,85.9,35.0,0,0.3122584110222558
140,El Hadji Malick Diouf,85.6,62.2,0,0.3517244340359681
140,Bryan Mbeumo,86.4,16.9,0,0.14496952280002606
140,Joshua Zirkzee,94.8,48.5,0,0.6154583671647877
140,Matheus Cunha,87.4,52.9,0,0.566475831422657
140,Bruno Fernandes,85.9,51.7,0,0.6039146249538635
140,Matheus Cunha,84.9,35.8,0,0.31158170176991856
140,Bruno Fernandes,81.2,50.9,0,0.6436243680284283
140,Jarrod Bowen,89.6,38.7,0,0.4227708405599646
140,Casemiro,90.6,56.6,0,0.5068128907845191
140,Joshua Zirkzee,87.8,47.3,0,0.5722670370290922
140,Soungoutou Magassa,86.4,32.3,0,0.28386747504726967
140,Casemiro,76.8,32.3,0,0.19433217115089224
140,Diogo Dalot,90.3,47.9,1,0.5898526965639116
140,Bryan Mbeumo,86.1,27.7,0,0.22816662105885596
140,Freddie Potts,92.6,32.5,0,0.4206573852321583
140,Matheus Cunha,85.9,47.0,0,0.5632566248038351
140,Casemiro,73.2,70.9,0,0.13786175626267919
140,Jarrod Bowen,87.5,64.9,0,0.3372779506287179
140,Bruno Fernandes,85.9,50.5,0,0.6437254832419249
140,Jarrod Bowen,96.3,42.6,0,0.6351957640185416
140,Soungoutou Magassa,91.9,54.9,1,0.5483651527901182
140,Mohamadou Kanté,86.0,37.3,0,0.3482087845593134
140,Bruno Fernandes,89.6,48.1,0,0.5943835048251802
140,Bruno Fernandes,95.2,58.9,0,0.5873406063687444
141,Martin Ødegaard,80.0,49.5,0,0.6620795939999409
141,Ollie Watkins,89.6,52.3,0,0.5841892291048418
141,Bukayo Saka,76.0,50.3,0,0.6823439771574504
141,Bukayo Saka,93.2,51.9,0,0.601694610229276
141,Bukayo Saka,83.9,26.0,0,0.18276247909063942
141,Matty Cash,88.7,34.4,0,0.34925235448855274
141,Ollie Watkins,87.5,65.4,0,0.33061743498200297
141,Matty Cash,96.0,34.4,1,0.554787788436147
141,Ben White,89.6,39.1,0,0.42833011643926394
141,Declan Rice,82.7,59.7,0,0.3763257161452752
141,Leandro Trossard,89.2,73.7,0,0.26927082512130474
141,Leandro Trossard,92.6,67.1,0,0.425058263262014
141,Leandro Trossard,96.5,58.1,1,0.6384991200993158
141,Ollie Watkins,88.7,37.6,0,0.3917249202631217
141,Ian Maatsen,81.9,59.5,0,0.37671791505590413
141,Ollie Watkins,86.8,39.1,0,0.38762161916652904
141,Martin Ødegaard,82.4,37.4,0,0.31480827304920184
141,Declan Rice,82.0,51.6,0,0.6160006483046601
141,Martin Ødegaard,78.0,35.6,0,0.2537881977296895
141,Bukayo Saka,86.2,40.9,0,0.41429362660339775
141,Jurriën Timber,90.1,46.8,0,0.5643345489099485
141,Donyell Malen,90.8,34.8,0,0.39884592723351614
141,Morgan Rogers,99.0,38.8,0,0.7147773832453912
141,Youri Tielemans,77.5,61.2,0,0.31846765153675904
141,Emiliano Buendía,84.4,54.3,0,0.5236632905072216
141,Noni Madueke,95.2,33.3,0,0.5140282742030711
141,Youri Tielemans,96.9,51.9,0,0.6490300427807981
141,Emiliano Buendía,95.7,52.2,0,0.6248311764539233
141,Boubacar Kamara,89.0,52.8,0,0.570835167498194
141,Emiliano Buendía,90.1,54.8,1,0.5320445439803152
142,Marcus Tavernier,80.6,47.4,0,0.5833011421059616
142,Álex Jiménez,82.1,31.1,0,0.2168318073211216
142,Álex Jiménez,82.1,33.8,0,0.25286223646545597
142,Marc Cucurella,92.2,59.2,0,0.5016914598896216
142,Liam Delap,89.0,40.3,0,0.43632750844316276
142,Antoine Semenyo,92.1,69.5,0,0.38433347999421175
142,Evanilson,98.0,46.1,0,0.7108656433475663
142,Marcus Tavernier,74.5,68.0,0,0.17928085928504697
142,Pedro Neto,79.2,35.0,0,0.24999144829030537
142,Antoine Semenyo,75.3,57.7,0,0.41207211688501866
142,Marcus Tavernier,86.0,53.9,0,0.5369563094503501
142,Alex Scott,89.3,29.9,0,0.3088952925401279
142,Pedro Neto,85.4,26.0,0,0.20173085754183737
142,Antoine Semenyo,84.4,55.6,0,0.48630928162104653
142,Antoine Semenyo,97.9,69.7,0,0.5856494312254823
142,Alejandro Garnacho,93.9,57.5,0,0.5596819371474905
142,Enzo Fernández,84.4,41.9,0,0.42276609193349024
142,Cole Palmer,80.8,62.4,0,0.3076628037229305
142,Adrien Truffert,84.6,55.8,0,0.4813946324120031
142,Marc Guiu,80.0,36.4,0,0.27972658500121766
142,Marc Guiu,92.7,57.9,0,0.5270237107201728
142,Alejandro Garnacho,81.6,71.1,0,0.18711270148315415
142,Antoine Semenyo,87.5,73.0,0,0.2438359837348695
142,Enzo Fernández,73.1,36.8,0,0.2599504492753409
143,Nikola Milenkovic,3.9,46.4,1,0.7686140276208039
143,Igor Jesus,94.5,62.0,0,0.5374344254068362
143,Kiernan Dewsbury-Hall,76.3,64.0,0,0.2535567720487779
143,Iliman Ndiaye,90.9,40.9,0,0.4762917206626597
143,Elliot Anderson,90.2,69.7,0,0.33333634896309905
143,Thierno Barry,90.0,54.7,1,0.5331783307949758
143,Vitalii Mykolenko,80.0,61.3,0,0.3262941203946976
143,Igor Jesus,87.7,48.1,0,0.5952084689617297
143,James Garner,73.5,43.0,0,0.43576588319121107
143,James Garner,84.9,53.4,0,0.5511590970840899
143,Neco Williams,90.5,61.5,0,0.4373427569546142
143,Nikola Milenkovic,98.0,38.9,0,0.675079855485577
143,Nicolás Domínguez,90.5,49.9,0,0.6421116636630958
143,Kiernan Dewsbury-Hall,82.5,53.8,0,0.5392394999129201
143,Iliman Ndiaye,84.5,41.6,0,0.4164419431808778
143,Kiernan Dewsbury-Hall,89.6,29.7,1,0.3131978065417802
143,Beto,89.7,52.4,0,0.5818309930387728
143,Beto,91.7,49.5,0,0.6280077002964486
143,Callum Hudson-Odoi,78.4,83.2,0,0.07678690897694088
144,Bernardo Silva,84.8,34.6,0,0.29258537545970714
144,Rayan Cherki,87.5,36.3,0,0.35386152805286014
144,Enzo Le Fée,78.4,72.7,0,0.14615950485779167
144,Phil Foden,96.8,60.6,0,0.6317762679321919
144,Phil Foden,72.2,44.2,0,0.4802823564969199
144,Wilson Isidor,86.4,30.7,0,0.26491626245450683
144,Rúben Dias,73.3,44.5,1,0.48971828655672783
144,Josko Gvardiol,94.5,52.2,1,0.6082341866162796
144,Jérémy Doku,90.7,72.9,0,0.3111713842212211
144,Nico O'Reilly,85.6,58.1,0,0.43028504685756674
144,Jérémy Doku,87.2,67.9,0,0.29418572114783764
144,Phil Foden,86.2,45.5,0,0.5206948019155999
144,Phil Foden,88.4,41.3,0,0.44463725283664296
144,Wilson Isidor,86.2,51.7,0,0.6033875602058617
144,Granit Xhaka,87.1,36.8,0,0.355126981891613
144,Erling Haaland,95.4,51.7,0,0.6202937415266775
144,Granit Xhaka,92.3,68.5,0,0.40097936886678354
144,Nico González,77.9,44.5,0,0.484690574225668
144,Phil Foden,92.3,46.3,1,0.5695284260108554
144,Noah Sadiki,76.9,52.8,0,0.5842784739938147
144,Tijjani Reijnders,91.2,57.6,0,0.5014836767306664
144,Rayan Cherki,87.8,36.4,0,0.35999804306096495
144,Romaine Mundle,80.5,66.4,0,0.23669359625464437
144,Omar Alderete,95.1,35.8,0,0.5362590531661715
144,Jérémy Doku,90.9,67.5,0,0.3747761427475052
144,Rúben Dias,90.8,52.3,0,0.5861325797985859
145,Armando Broja,82.8,42.3,0,0.4251048885861317
145,Lyle Foster,73.7,58.1,0,0.3989975204712001
145,Nick Woltemade,88.1,49.1,0,0.6247638878832407
145,Anthony Elanga,71.3,33.3,0,0.18803372972398205
145,Bruno Guimarães,77.9,40.2,0,0.35460124058628245
145,Anthony Gordon,83.1,67.5,0,0.2445832448391569
145,Bruno Guimarães,99.5,99.2,1,0.31185488744982487
145,Bruno Guimarães,82.8,82.2,0,0.11194763264955902
145,Jacob Bruun Larsen,82.7,44.2,0,0.4771321002544963
145,Hjalmar Ekdal,85.9,51.7,0,0.6039146249538635
145,Anthony Elanga,92.1,31.5,0,0.39531824263144877
145,Joe Willock,81.3,51.9,0,0.606949835411587
145,Fabian Schär,77.4,47.2,0,0.5830757775827982
145,Josh Cullen,78.1,40.3,0,0.35774917185260463
145,Anthony Gordon,88.5,50.0,1,0.6519215812920894
145,Armando Broja,91.4,54.6,0,0.5471314920862606
145,Bruno Guimarães,77.4,35.5,0,0.2489867763880696
145,Jacob Ramsey,86.2,59.5,0,0.4065095539861572
145,Lewis Hall,95.1,65.5,0,0.5230128455072579
145,Fabian Schär,79.4,31.5,0,0.1995165198701635
145,Anthony Gordon,76.6,71.1,0,0.1513986791217079
145,Anthony Elanga,82.2,34.0,0,0.25670054408598736
145,Zian Flemming,91.1,42.3,0,0.4984658596776245
145,Zian Flemming,88.5,50.0,1,0.6519215812920894
145,Bruno Guimarães,81.9,51.0,0,0.637916693408396
145,Zian Flemming,92.7,53.7,0,0.5736654689580004
146,Micky van de Ven,92.3,51.1,0,0.6136823336772114
146,Richarlison,85.8,56.6,0,0.46580042398818317
146,Xavi Simons,76.3,77.5,0,0.09655394424893214
146,Igor Thiago,85.9,29.3,0,0.24182576732061725
146,Richarlison,95.7,52.9,1,0.625824303149725
146,Xavi Simons,78.0,52.3,0,0.6004309830587271
146,Cristian Romero,90.7,43.8,0,0.5142621377845374
146,Randal Kolo Muani,96.5,57.9,0,0.6397117862047239
146,Xavi Simons,86.2,41.7,1,0.43048513677388384
146,Rodrigo Bentancur,79.0,49.1,0,0.6502810068729734
146,Djed Spence,93.2,63.7,0,0.47969917449715455
146,Mohammed Kudus,80.7,42.9,0,0.4356828708502743
146,Richarlison,76.8,52.2,0,0.607384669532852
146,Xavi Simons,81.2,35.6,0,0.2737200860138657
146,Rico Henry,74.3,50.3,0,0.6877655145983657
146,Pape Matar Sarr,91.5,46.2,0,0.5609016145171011
146,Igor Thiago,92.9,37.8,0,0.48697692790796754
146,Kevin Danso,87.5,44.2,0,0.4936897950703296
146,Igor Thiago,91.1,52.2,0,0.5889912905948185
147,Noah Okafor,80.1,57.0,0,0.43760837083138776
147,Gabriel Gudmundsson,76.8,54.0,0,0.539494452668687
147,Noah Okafor,87.2,51.3,0,0.6142260573040402
147,Milos Kerkez,75.2,69.7,0,0.16019337633108421
147,Cody Gakpo,76.6,66.9,0,0.20500834801862353
147,Curtis Jones,80.6,73.0,0,0.1595059452384192
147,Hugo Ekitiké,87.2,30.9,0,0.28013050370103243
147,Hugo Ekitiké,89.2,32.5,0,0.3361823506479436
147,Dominik Szoboszlai,77.2,69.6,0,0.17175527204916607
147,Virgil van Dijk,91.7,44.1,0,0.5320861588875878
147,Dominic Calvert-Lewin,89.6,50.3,0,0.6390588363584603
147,Pascal Struijk,86.4,51.0,0,0.6256488489922869
147,Cody Gakpo,84.4,62.5,0,0.33399265935966493
147,Hugo Ekitiké,85.2,53.8,1,0.5391338262442188
147,Hugo Ekitiké,94.6,46.8,0,0.6039340929326087
147,Hugo Ekitiké,95.4,46.6,1,0.619033519599691
147,Dominic Calvert-Lewin,88.0,52.5,0,0.5778974409245251
147,Cody Gakpo,87.7,66.7,0,0.3173543781584249
147,Ibrahima Konaté,90.6,49.0,0,0.6171981424418563
147,Dominic Calvert-Lewin,88.5,50.0,1,0.6519215812920894
147,Anton Stach,88.9,59.3,1,0.44118528250437866
147,Virgil van Dijk,89.3,52.1,0,0.5890983273451218
